cell_id,azimuth_deg,elevation_deg,tube_radius_m,s_enter_m,s_exit_m,frame_count,points_per_frame,k_per_frame,ranges_per_frame,multi_range_frames,has_multi_range,extra_peak_xyz_per_frame,pdf_centers,pdf_probs,global_peaks_m,peak_delta_m,is_separable
101,-0.7003,0.2099,0.032,90.0028,90.0028,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
102,-0.6203,0.2099,0.032,90.0014,101.6107,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
103,-0.5403,0.2099,0.032,90.0001,111.4927,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
104,-0.4603,0.2099,0.032,89.999,111.4913,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
105,-0.3803,0.2099,0.032,89.9981,111.4902,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
106,-0.3003,0.2099,0.032,89.9973,111.4893,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
107,-0.2203,0.2099,0.032,89.9968,111.4886,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
108,-0.1403,0.2099,0.032,89.9964,111.4881,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
109,-0.0603,0.2099,0.032,89.9962,111.4878,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
110,0.0197,0.2099,0.032,89.9961,111.4877,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
111,0.0997,0.2099,0.032,89.9962,111.4879,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
112,0.1797,0.2099,0.032,89.9965,111.4883,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
113,0.2597,0.2099,0.032,89.997,111.4889,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
114,0.3397,0.2099,0.032,89.9977,111.4897,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
115,0.4197,0.2099,0.032,89.9985,97.0293,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
116,-0.7003,0.2899,0.032,90.0034,90.0034,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
117,-0.6203,0.2899,0.032,90.0019,101.6113,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
118,-0.5403,0.2899,0.032,90.0007,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
119,-0.4603,0.2899,0.032,89.9996,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
120,-0.3803,0.2899,0.032,89.9986,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
121,-0.3003,0.2899,0.032,89.9979,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
122,-0.2203,0.2899,0.032,89.9973,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
123,-0.1403,0.2899,0.032,89.9969,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
124,-0.0603,0.2899,0.032,89.9967,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
125,0.0197,0.2899,0.032,89.9967,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
126,0.0997,0.2899,0.032,89.9968,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
127,0.1797,0.2899,0.032,89.9971,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
128,0.2597,0.2899,0.032,89.9976,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
129,0.3397,0.2899,0.032,89.9982,108.7156,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
130,0.4197,0.2899,0.032,89.9991,97.0299,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
